,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Ground_Clearance,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Type,Audiosystem,Boot_Space
375,375,Maruti Suzuki,S-Presso,Vxi (O) Ags,481500,998,3,FWD (Front Wheel Drive),27,Petrol,1549,3565 mm,1520,Hatchback,5,21,0,726,0,Yes,Only Front Windows,Yes,675500,903500,Digital,Analog,Analog,5,AMT,USB & Aux-in,0
376,376,Maruti Suzuki,S-Presso,Vxi+ Ags,499000,998,3,FWD (Front Wheel Drive),27,Petrol,1549,3565 mm,1520,Hatchback,5,21,0,726,0,Electric Power,All Windows,Remote,675500,903500,Digital,Digital,Digital,5,AMT,USB & Aux-in,0
377,377,Maruti Suzuki,Celerio,Lxi,426289,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,0,0,686000,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,235
378,378,Maruti Suzuki,Celerio,Vxi,465138,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,0,686000,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,235
379,379,Maruti Suzuki,Celerio,Vxi At,508138,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,0,686000,903500,Digital,Analog,Analog,5,Automatic,Not on offer,235
380,380,Maruti Suzuki,Celerio,Zxi,490924,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,Remote,686000,903500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,235
381,381,Maruti Suzuki,Celerio,Zxi (Opt),531279,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,Remote,686000,903500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,235
382,382,Maruti Suzuki,Celerio,Vxi Cng Mt,530000,998,3,FWD (Front Wheel Drive),35,CNG,1560,3600 mm,1600,Hatchback,5,0,31.79 km/kg,810,165,Electric Power,All Windows,0,596000,783500,Digital,Analog,Not on offer,5,Manual,Not on offer,235
383,383,Maruti Suzuki,Celerio,Zxi Ags,533924,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,830,165,Electric Power,All Windows,Remote,686000,903500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,235
384,384,Maruti Suzuki,Celerio,Lxi Mt (O),434659,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,830,165,Electric Power,0,0,686000,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,235
385,385,Maruti Suzuki,Celerio,Vxi (O) Mt,472257,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,0,686000,903500,Digital,Analog,Not on offer,5,Manual,Not on offer,235
386,386,Maruti Suzuki,Celerio,Vxi (O) Ags,515257,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,810,165,Electric Power,All Windows,0,686000,903500,Digital,Analog,Analog,5,Automatic,Not on offer,235
387,387,Maruti Suzuki,Celerio,Zxi (O) Ags,543279,998,3,FWD (Front Wheel Drive),35,Petrol,1560,3600 mm,1600,Hatchback,5,23,0,830,165,Electric Power,All Windows,Remote,686000,903500,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,235
388,388,Hyundai,Grand I10 Prime,Era T Crdi,551530,1120,3,FWD (Front Wheel Drive),43,Diesel,1520,3765 mm,1660,Hatchback,5,0,0,0,0,Electric Power,0,0,714000,16315002750,Yes,Yes,Yes,5,Manual,Not on offer,256
389,389,Hyundai,Grand I10 Prime,Era T+ Crdi,568930,1120,3,FWD (Front Wheel Drive),43,Diesel,1520,3765 mm,1660,Hatchback,5,0,0,0,0,Electric Power,Only Front Windows,0,714000,16315002750,Yes,Yes,Yes,5,Manual,Not on offer,256
390,390,Hyundai,Grand I10 Prime,Era T Vtvt,460369,1197,4,FWD (Front Wheel Drive),43,Petrol,1520,3765 mm,1660,Hatchback,5,19,0,1003,165,Electric Power,Only Front Windows,0,836000,1144000,Analog,Analog,Analog,5,Manual,Not on offer,256
391,391,Hyundai,Grand I10 Prime,Era T+ Vtvt,477511,1197,4,FWD (Front Wheel Drive),43,Petrol,1520,3765 mm,1660,Hatchback,5,19,0,1003,165,Electric Power,Only Front Windows,0,836000,1144000,Analog,Analog,Analog,5,Manual,Not on offer,256
392,392,Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,545946,1197,4,FWD (Front Wheel Drive),43,CNG,1520,3765 mm,1660,Hatchback,5,0,25 km/kg,935,165,Electric Power,Only Front Windows,0,836000,1144000,Digital,Analog,Analog,5,Manual,Not on offer,256
393,393,Hyundai,Grand I10 Prime,Era T Cng Vtvt,528804,1197,4,FWD (Front Wheel Drive),43,CNG,1520,3765 mm,1660,Hatchback,5,0,25 km/kg,935,165,Electric Power,Only Front Windows,0,836000,1144000,Digital,Analog,Analog,5,Manual,Not on offer,256
394,394,Mahindra,Kuv100 Nxt,K2 6Str,488194,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,0,0,825500,11535003600,Digital,"Analog, Digital",Analog,6,Manual,Not on offer,243
395,395,Mahindra,Kuv100 Nxt,K2+ 6Str,532184,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,0,0,825500,11535003600,Digital,"Analog, Digital",Analog,6,Manual,Not on offer,243
396,396,Mahindra,Kuv100 Nxt,K2 D 6Str,590798,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,0,773750,19017502250,Digital,Yes,Analog,6,Manual,Not on offer,243
397,397,Mahindra,Kuv100 Nxt,K2+ D 6Str,619243,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,0,773750,19017502250,Digital,"Digital, Analog",Analog,6,Manual,Not on offer,243
398,398,Mahindra,Kuv100 Nxt,K4+ D 6Str,667273,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,All Windows,0,773750,19017502250,Digital,Yes,Analog,6,Manual,Not on offer,243
399,399,Mahindra,Kuv100 Nxt,K4+ 6Str,579645,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,0,825500,11535003600,Digital,"Analog, Digital",Analog,6,Manual,Not on offer,243
400,400,Mahindra,Kuv100 Nxt,K6+ 6Str,631144,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,Remote,825500,11535003600,Digital,Yes,Analog,6,Manual,CD Player with USB & Aux-in,243
401,401,Mahindra,Kuv100 Nxt,K6+ D 6Str,754548,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,Remote,773750,19017502250,Digital,Yes,Analog,6,Manual,CD Player with USB & Aux-in,243
402,402,Mahindra,Kuv100 Nxt,K8 6Str,693550,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,Remote,825500,11535003600,Digital,Yes,Analog,6,Manual,CD Player with USB & Aux-in,243
403,403,Mahindra,Kuv100 Nxt,K8 D 6Str,787304,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,All Windows,Remote,773750,19017502250,Digital,"Analog, Digital",Analog,6,Manual,CD Player with USB & Aux-in,243
404,404,Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,701045,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,Remote,825500,11535003600,Digital,Yes,Analog,6,Manual,CD Player with USB & Aux-in,243
405,405,Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,794800,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,All Windows,Remote,773750,19017502250,Digital,"Analog, Digital",Analog,6,Manual,CD Player with USB & Aux-in,243
406,406,Mahindra,Kuv100 Nxt,K4+ 5Str,573250,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,0,825500,11535003600,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,243
407,407,Mahindra,Kuv100 Nxt,K6+ 5Str,631146,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,Remote,825500,11535003600,Digital,Yes,Analog,5,Manual,CD Player with USB & Aux-in,243
408,408,Mahindra,Kuv100 Nxt,K8 5Str,687175,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,All Windows,Remote,825500,11535003600,Digital,Yes,Analog,5,Manual,CD Player with USB & Aux-in,243
409,409,Mahindra,Kuv100 Nxt,K4+ D 5Str,660832,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,All Windows,0,773750,19017502250,Digital,Yes,Analog,5,Manual,Not on offer,243
410,410,Mahindra,Kuv100 Nxt,K6+ D 5Str,748128,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,Remote,773750,19017502250,Digital,Yes,Analog,5,Manual,CD Player with USB & Aux-in,243
411,411,Mahindra,Kuv100 Nxt,K8 D 5Str,780884,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,All Windows,Remote,773750,19017502250,Digital,"Analog, Digital",Analog,5,Manual,CD Player with USB & Aux-in,243
412,412,Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,550155,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,0,773750,19017502250,Digital,Yes,Analog,5,Manual,Not on offer,243
413,413,Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,559741,1198,3,FWD (Front Wheel Drive),35,Diesel,1655,3700 mm,1735,Hatchback,5,25,0,0,170,Electric Power,0,0,773750,19017502250,Digital,Yes,Analog,6,Manual,Not on offer,243
414,414,Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,524312,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,0,0,825500,11535003600,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,243
415,415,Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,542913,1198,3,FWD (Front Wheel Drive),35,Petrol,1655,3700 mm,1735,Hatchback,5,18,0,0,170,Electric Power,0,0,825500,11535003600,Digital,"Analog, Digital",Analog,6,Manual,Not on offer,243
416,416,Maruti Suzuki,Swift,Lxi,519000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,855,163,Electric Power,0,0,836000,1134200,Digital,Analog,Not on offer,5,Manual,Not on offer,268
417,417,Maruti Suzuki,Swift,Vxi,619000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,863,163,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,268
418,418,Maruti Suzuki,Swift,Vxi Amt,666000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,863,163,Electric Power,All Windows,Remote,836000,1134200,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,268
419,419,Maruti Suzuki,Swift,Zxi,678000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,871,163,Electric Power,All Windows,"Remote, Smart Key",836000,1134200,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,268
420,420,Maruti Suzuki,Swift,Zxi Amt,725000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,871,163,Electric Power,All Windows,"Remote, Smart Key",836000,1134200,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,268
421,421,Maruti Suzuki,Swift,Zxi Plus,758000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,880,163,Electric Power,All Windows,"Remote, Smart Key",836000,1134200,Digital,Analog,Analog,5,Manual,USB & Aux-in,268
422,422,Maruti Suzuki,Swift,Ldi,599000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,955,163,Electric Power,0,Remote,754000,1902000,Digital,Analog,Not on offer,5,Manual,Not on offer,268
423,423,Maruti Suzuki,Swift,Vdi,698000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,965,165,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,268
424,424,Maruti Suzuki,Swift,Vdi Amt,745000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,965,165,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,268
425,425,Maruti Suzuki,Swift,Zdi,757000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,975,163,Electric Power,All Windows,"Remote, Smart Key",754000,1902000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,268
426,426,Maruti Suzuki,Swift,Zdi Amt,804000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,975,163,Electric Power,All Windows,"Remote, Smart Key",754000,1902000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,268
427,427,Maruti Suzuki,Swift,Zdi Plus,838000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,985,163,Electric Power,All Windows,"Remote, Smart Key",754000,1902000,Digital,Analog,Analog,5,Manual,USB & Aux-in,268
428,428,Maruti Suzuki,Swift,Zxi Plus Amt,802000,1197,4,FWD (Front Wheel Drive),37,Petrol,1530,3840 mm,1735,Hatchback,5,20,0,880,163,Electric Power,All Windows,"Remote, Smart Key",836000,1134200,Digital,Analog,Analog,5,Automatic,USB & Aux-in,268
429,429,Maruti Suzuki,Swift,Zdi Plus Amt,884000,1248,4,FWD (Front Wheel Drive),37,Diesel,1530,3840 mm,1735,Hatchback,5,25,0,985,163,Electric Power,All Windows,"Remote, Smart Key",754000,1902000,Digital,Analog,Analog,5,Automatic,USB & Aux-in,268
430,430,Tata,Altroz,Xe Petrol,529000,1199,3,FWD (Front Wheel Drive),37,Petrol,1523,3990 mm,1755,Hatchback,5,18,0,0,165,Electric Power,Only Front Windows,0,866000,1133300,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,345
431,431,Tata,Altroz,Xm Petrol,615000,1199,3,FWD (Front Wheel Drive),37,Petrol,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,Only Front Windows,0,866000,1133300,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,345
432,432,Tata,Altroz,Xt Petrol,684000,1199,3,FWD (Front Wheel Drive),37,Petrol,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Remote,866000,1133300,Digital,"Analog, Digital",Analog,5,Manual,DVD Player with USB & Aux-in,345
433,433,Tata,Altroz,Xz Petrol,744000,1199,3,FWD (Front Wheel Drive),37,Petrol,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Smart Key,866000,1133300,Digital,"Analog, Digital",Analog,5,Manual,DVD Player with USB & Aux-in,345
434,434,Tata,Altroz,Xz (O) Petrol,769000,1199,3,FWD (Front Wheel Drive),37,Petrol,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Smart Key,866000,1133300,Digital,"Analog, Digital",Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,345
435,435,Tata,Altroz,Xe Diesel,699000,1497,4,FWD (Front Wheel Drive),37,Diesel,1523,3990 mm,1755,Hatchback,5,25,0,0,165,Electric Power,Only Front Windows,0,904000,20012503000,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,345
436,436,Tata,Altroz,Xm Diesel,775000,1497,4,FWD (Front Wheel Drive),37,Diesel,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,Only Front Windows,0,904000,20012503000,Digital,"Analog, Digital",Analog,5,Manual,Not on offer,345
437,437,Tata,Altroz,Xt Diesel,844000,1497,4,FWD (Front Wheel Drive),37,Diesel,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Remote,904000,20012503000,Digital,"Analog, Digital",Analog,5,Manual,DVD Player with USB & Aux-in,345
438,438,Tata,Altroz,Xz Diesel,904000,1497,4,FWD (Front Wheel Drive),37,Diesel,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Smart Key,904000,20012503000,Digital,"Analog, Digital",Analog,5,Manual,DVD Player with USB & Aux-in,345
439,439,Tata,Altroz,Xz (O) Diesel,929000,1497,4,FWD (Front Wheel Drive),37,Diesel,1523,3990 mm,1755,Hatchback,5,0,0,0,165,Electric Power,All Windows,Smart Key,904000,20012503000,Digital,"Analog, Digital",Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,345
440,440,Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,0,0,10143600,24020002500,0,0,Yes,9,Manual,Not on offer,0
441,441,Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1738,170,0,0,0,1224000,2702500,0,0,Yes,9,Manual,Not on offer,0
442,442,Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,0,0,1224000,2702500,0,0,Yes,9,Manual,Not on offer,0
443,443,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1738,170,0,0,0,1224000,2702500,0,0,Yes,9,Manual,Not on offer,0
444,444,Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,Only Front Windows,0,10143600,24020002500,0,0,Yes,9,Manual,CD/MP3 Player,0
445,445,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1738,170,0,0,0,1224000,2702500,0,0,Yes,9,Manual,Not on offer,0
446,446,Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,All Windows,0,1224000,2702500,0,0,Yes,7,Manual,Not on offer,0
447,447,Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,All Windows,0,10143600,24020002500,0,0,Yes,7,Manual,CD/MP3 Player,0
448,448,Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,Only Front Windows,0,1224000,2702500,0,0,Yes,9,Manual,CD/MP3 Player,0
449,449,Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,All Windows,0,1224000,2702500,0,0,Yes,7,Manual,Not on offer,0
450,450,Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,1994,4,RWD (Rear Wheel Drive),50,Diesel,1885,4440 mm,0,SUV,5,11,0,1710,170,0,Only Front Windows,0,1224000,2702500,0,0,Yes,9,Manual,CD/MP3 Player,0
451,451,Tata,Tigor,Revotron Xe,575000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,165,Electric Power,0,0,866000,1133300,Digital,Analog,Analog,5,Manual,Not on offer,419
452,452,Tata,Tigor,Revotron Xm,610000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,165,Electric Power,All Windows,0,866000,1133300,Digital,Analog,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,419
453,453,Tata,Tigor,Revotron Xz,650000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,170,Electric Power,All Windows,Remote,866000,1133300,Digital,Analog,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,419
454,454,Tata,Tigor,Revotron Xz Plus,699000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,170,Electric Power,All Windows,"Remote, Smart Key",866000,1133300,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,419
455,455,Tata,Tigor,Revotron Xma,660000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,165,Electric Power,All Windows,0,866000,1133300,Digital,Analog,Analog,5,AMT,CD/MP3/DVD Player with USB & Aux-in,419
456,456,Tata,Tigor,Revotron Xza Plus,749000,1199,3,FWD (Front Wheel Drive),35,Petrol,1537,3992 mm,1677,Sedan,4,23,0,992,170,Electric Power,All Windows,"Remote, Smart Key",866000,1133300,Digital,Analog,Analog,5,AMT,CD Player with USB & Aux-in,419
457,457,Tata,Zest,Xe Petrol,582287,1193,4,FWD (Front Wheel Drive),44,Petrol,1570,3995 mm,1706,Sedan,4,17,0,1135,175,Electric Power,Only Front Windows,Yes,905000,14015004000,Digital,Analog,Analog,5,Manual,Not on offer,390
458,458,Tata,Zest,Xe Diesel,702946,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,4,23,0,1152,165,Electric Power,Only Front Windows,Yes,754000,19017503000,Digital,Analog,Analog,5,Manual,Not on offer,390
459,459,Tata,Zest,Xm Petrol,653926,1193,4,FWD (Front Wheel Drive),44,Petrol,1570,3995 mm,1706,Sedan,4,17,0,1135,175,Electric Power,All Windows,Remote,905000,14015004000,Digital,Analog,Analog,5,Manual,CD Player with USB Only,390
460,460,Tata,Zest,Xms Petrol,672641,1193,4,FWD (Front Wheel Drive),44,Petrol,1570,3995 mm,1706,Sedan,4,17,0,1129,175,Electric Power,All Windows,Remote,905000,14015004000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
461,461,Tata,Zest,Xt Petrol,732475,1193,4,FWD (Front Wheel Drive),44,Petrol,1570,3995 mm,1706,Sedan,4,17,0,1135,175,Electric Power,All Windows,Remote,905000,14017503000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
462,462,Tata,Zest,Xm Diesel,767317,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,4,23,0,1106,165,Electric Power,All Windows,Remote,754000,19017503000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
463,463,Tata,Zest,Xms Diesel,793898,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,5,20,0,1155,165,Electric Power,All Windows,Remote,754000,19017503000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
464,464,Tata,Zest,Xt Diesel,855362,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,4,23,0,1170,165,Electric Power,All Windows,Remote,904000,20017503000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
465,465,Tata,Zest,Xma Diesel,836320,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,4,23,0,1170,165,Electric Power,All Windows,Remote,754000,19017503000,Digital,Analog,Analog,5,AMT,DVD Player with USB & Aux-in,390
466,466,Tata,Zest,Xta Diesel,989000,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,4,23,0,1185,165,Electric Power,All Windows,Remote,904000,20017503000,Digital,Analog,Analog,5,Automatic,DVD Player with USB & Aux-in,390
467,467,Tata,Zest,Zest Premio Edition,788797,1248,4,FWD (Front Wheel Drive),44,Diesel,1570,3995 mm,1706,Sedan,5,20,0,1155,165,Electric Power,All Windows,Remote,754000,19017503000,Digital,Analog,Analog,5,Manual,DVD Player with USB & Aux-in,390
468,468,Honda,Amaze,S Cvt Petrol,763000,1199,4,FWD (Front Wheel Drive),35,Petrol,1501,3995 mm,1695,Sedan,4,19,0,942,170,Electric Power,All Windows,Remote,906000,1104800,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,420
469,469,Honda,Amaze,E Mt Diesel,705000,1498,4,FWD (Front Wheel Drive),35,Diesel,1498,3995 mm,1695,Sedan,4,27,0,993,170,Electric Power,All Windows,Remote,1003600,2001750,Digital,Analog,Yes,5,Manual,CD Player with USB & Aux-in,420
470,470,Honda,Amaze,E Mt Petrol,593000,1199,4,FWD (Front Wheel Drive),35,Petrol,1498,3995 mm,1695,Sedan,4,19,0,905,170,Electric Power,All Windows,0,906000,1104800,Digital,Analog,Yes,5,Manual,Not on offer,420
